163 21.0 -3.5 76.0 0 0.0 21.0 67.2 475.9 36.1 21.0 0
164 20.9 -3.5 76.0 0 0.0 20.9 67.2 476.1 36.3 21.0 0
165 20.9 -3.5 76.0 0 0.0 20.9 67.2 476.4 36.5 21.0 0
166 20.9 -3.5 76.0 0 0.0 20.9 67.2 476.6 36.8 21.0 0
167 20.8 -3.5 76.0 0 0.0 20.9 67.2 476.8 37.0 21.0 0
168 20.8 -3.5 76.0 0 0.0 20.8 67.2 477.0 37.2 21.0 0
169 20.8 -3.5 77.0 0 0.0 20.8 67.2 477.2 37.5 21.0 0
170 20.8 -3.5 77.0 0 0.0 20.8 67.2 477.3 37.7 21.0 0
171 20.8 -3.5 77.0 0 0.0 20.7 67.2 477.5 37.9 21.0 0
172 20.7 -3.5 77.0 0 0.0 20.7 67.3 477.7 38.2 21.0 0
173 20.7 -3.5 77.0 0 0.0 20.7 67.3 477.9 38.4 21.0 0
174 20.7 -3.5 78.0 0 0.0 20.6 67.3 478.1 38.6 21.0 0
175 20.7 -3.5 78.0 0 0.0 20.6 67.3 478.3 38.9 21.0 0
176 20.7 -3.5 78.0 0 0.0 20.5 67.3 478.5 39.1 21.0 0
177 20.7 -3.5 79.0 0 0.0 20.5 67.3 478.7 39.3 21.0 0
178 20.7 -3.5 79.0 0 0.0 20.4 67.3 478.8 39.6 21.0 0
179 20.7 -3.5 79.0 0 0.0 20.4 67.3 479.0 39.8 21.0 0
180 20.7 -3.5 79.0 0 0.0 20.3 67.3 479.2 40.0 21.0 0
181 20.7 -4.0 80.0 0 0.0 20.3 70.0 479.4 40.3 21.0 0
182 20.7 -4.0 80.0 0 0.0 20.3 70.0 479.5 40.5 21.0 0
183 20.6 -4.0 80.0 0 0.0 20.2 70.0 479.7 40.8 21.0 0
184 20.6 -4.0 81.0 0 0.0 20.2 70.0 479.9 41.0 21.0 0
185 20.6 -4.0 81.0 0 0.0 20.1 70.0 480.1 41.2 21.0 0
186 20.6 -4.0 82.0 0 0.0 20.1 70.0 480.2 41.5 21.0 0
187 20.6 -4.0 82.0 0 0.0 20.0 70.0 480.4 41.7 21.0 0
188 20.7 -4.0 82.0 0 0.0 20.0 70.0 480.5 42.0 21.0 0
189 20.7 -4.0 83.0 0 0.0 19.9 69.9 480.7 42.2 21.0 0
190 20.7 -4.0 83.0 0 0.0 19.9 69.9 480.9 42.5 21.0 0
191 20.7 -4.0 83.0 0 0.0 19.8 69.9 481.0 42.7 21.0 0
192 20.7 -4.0 84.0 0 0.0 19.7 69.9 481.2 43.0 21.0 0
193 20.7 -4.0 84.0 0 0.0 19.7 69.9 481.3 43.2 21.0 0
194 20.7 -4.0 84.0 0 0.0 19.6 69.9 481.5 43.5 21.0 0
195 20.7 -4.0 84.0 0 0.0 19.6 69.9 481.6 43.7 21.0 0
196 20.8 -4.0 85.0 0 0.0 19.5 69.9 481.8 44.0 21.0 0
197 20.8 -4.0 85.0 0 0.0 19.4 69.9 481.9 44.2 21.0 0
198 20.8 -4.0 85.0 0 0.0 19.4 69.9 482.1 44.5 21.0 0
199 20.8 -4.0 85.0 0 0.0 19.3 69.9 482.2 44.8 21.0 0
200 20.8 -4.0 86.0 0 0.0 19.2 69.9 482.4 45.0 21.0 0
201 20.9 -4.0 86.0 0 0.0 19.2 69.9 482.5 45.3 21.0 0
202 20.9 -4.0 86.0 0 0.0 19.1 69.9 482.7 45.5 21.0 0
203 20.9 -4.0 86.0 0 0.0 19.0 69.9 482.8 45.8 21.0 0
204 20.9 -4.0 86.0 0 0.0 19.0 69.8 482.9 46.0 21.0 0
205 21.0 -4.0 86.0 0 0.0 18.9 69.8 483.1 46.3 21.0 0
206 21.0 -4.0 86.0 0 0.0 18.8 69.8 483.2 46.6 21.0 0
207 21.0 -4.0 86.0 0 0.0 18.8 69.8 483.3 46.8 21.0 0
208 21.0 -4.0 86.0 0 0.0 18.7 69.8 483.5 47.1 21.0 0
209 21.0 -4.0 86.0 0 0.0 18.7 69.8 483.6 47.3 21.0 0
210 21.1 -4.0 86.0 0 0.0 18.6 69.8 483.7 47.6 21.0 0
211 21.1 -4.0 86.0 0 0.0 18.5 69.8 483.9 47.9 21.0 0
212 21.1 -4.0 86.0 0 0.0 18.5 69.8 484.0 48.1 21.0 0
213 21.1 -4.0 86.0 0 0.0 18.4 69.8 484.1 48.4 21.0 0
214 21.1 -4.0 86.0 0 0.0 18.4 69.8 484.3 48.6 21.0 0
215 21.1 -4.0 86.0 0 0.0 18.3 69.8 484.4 48.9 21.0 0
216 21.2 -4.0 86.0 0 0.0 18.3 69.8 484.5 49.1 21.0 0
217 21.2 -4.0 85.0 0 0.0 18.2 69.8 484.6 49.4 21.0 0
218 21.2 -4.0 85.0 0 0.0 18.2 69.8 484.7 49.7 21.0 0
219 21.2 -4.0 85.0 0 0.0 18.1 69.7 484.9 49.9 21.0 0
